Movie,Character_ID,Line_Index,Dialogue,Character
Deathly Hallows: Part 1,HERMIONE_142,4333,"Confringo! As Hermione’s spell caroms off the trembling walls, we see both her and Harry reflected in a MIRROR. He leaps, sweeping her toward the smoldering window. As they pitch themselves into the night, the mirror EXPLODES and shards of glass, reflecting bits of Hermione and Harry and the giant snake, tumble in the night, slowly vanishing into... nothingness. 137 EXT. RIVER/WOODS (FOREST OF DEAN) - DAY 137 Weirdly quiet. Like the memory of a day long ago. A lone figure -- Hermione -- walks from the river to the woods, a pail of water in hand, leaving silent footprints in the FROST that glitters on the ground. 138 INT. TENT (FOREST OF DEAN) - EARLY MORNING 138 DARKNESS. For a moment, we hear nothing. Then, Hermione’s voice SOFTLY WHISPERS:",HERMIONE
Deathly Hallows: Part 1,HERMIONE_143,4350,"Harry... Harry, can you hear me...?",HERMIONE
Deathly Hallows: Part 1,HERMIONE_144,4355,Good. That’s good... HARRY POTTER AND THE DEATHLY... - PT. 1 - Rev. 6/11/10 96A. 138 CONTINUED: 138,HERMIONE
Deathly Hallows: Part 1,HERMIONE_145,4365,Yes.,HERMIONE
Deathly Hallows: Part 1,HERMIONE_146,4369,"I’m fine. But you’ve been sick. Rest... Rest a bit more... All stays DARK... 139 EXT. TENT (FOREST OF DEAN) - MORNING 139 Hermione sits reading a BOOK by the fire. The hillside is glorious, overlooking a vast valley.",HERMIONE
Deathly Hallows: Part 1,HERMIONE_147,4380,"The Forest of Dean. I came here once with my mum and dad, years ago. It’s just how I remember it. The trees. The river. It’s like nothing’s changed. Not true, of course. Everything’s changed. If I brought my parents here, they wouldn’t recognize any of it. Not the trees. Not the river. Not... me.",HERMIONE
Deathly Hallows: Part 1,HERMIONE_148,4393,"Wendell and Monica Wilkens now reside happily in Sydney, Australia. They have two dogs, run a small sweet shop, but floss daily. No children. She smiles, then it fades.",HERMIONE
Deathly Hallows: Part 1,HERMIONE_149,4400,"Maybe we should just stay here, Harry. Grow old. Harry has no words. She inhales, shakes off her tears. HARRY POTTER AND THE DEATHLY... - PT. 1 - Rev. 6/11/10 97A. 139 CONTINUED: 139",HERMIONE
Deathly Hallows: Part 1,HERMIONE_150,4407,"You wanted to know who the boy in the photograph was. Well, I know. HARRY POTTER AND THE DEATHLY... - PT. 1 - Rev. 6/11/10 98. 139 CONTINUED: (2) 139 Hermione holds up the book in her lap: The Life and Lies of Albus Dumbledore.",HERMIONE
Deathly Hallows: Part 1,HERMIONE_151,4415,"It was in Bathilda’s sitting room. Rita Skeeter had sent it to her. Harry, it doesn’t make for very nice reading --",HERMIONE
Deathly Hallows: Part 1,HERMIONE_152,4423,Yes.,HERMIONE
Deathly Hallows: Part 1,HERMIONE_153,4427,For a time.,HERMIONE
Deathly Hallows: Part 1,HERMIONE_154,4431,"Gellert Grindelwald. He’s not very well known in Britain, but there was a time, before You-Know- Who...",HERMIONE
Deathly Hallows: Part 1,HERMIONE_155,4447,"When Grindelwald was seventeen, he was expelled from Durmstrang. He’d started doing some twisted things at school -- experiments. A few teachers had always protected him, but they couldn’t anymore. After he left, he traveled for awhile, then ended up in Godric’s Hollow where his great aunt lived, Bathilda Bagshot. HARRY POTTER AND THE DEATHLY... - PT. 1 - Rev. 6/11/10 99. 139 CONTINUED: (3) 139",HERMIONE
Deathly Hallows: Part 1,HERMIONE_156,4463,"She introduced him to Dumbledore. It made sense. Dumbledore’s mother had just died, Grindelwald was troubled and they were both brilliant -- they’d never really had anyone they could talk to on the same level. They did a lot of talking that summer. But they always returned to one particular subject. Harry looks up.",HERMIONE
Deathly Hallows: Part 1,HERMIONE_157,4475,Wizard rule over Muggles.,HERMIONE
Deathly Hallows: Part 1,HERMIONE_158,4479,"Yes. Harry nods, looking at the photograph again.",HERMIONE
Deathly Hallows: Part 1,HERMIONE_159,4485,"It was something Dumbledore came up with. He believed wizards were superior and should rule over Muggles, but gently, for their own good. Grindelwald took a more violent position. Harry shakes his head, staring at the book.",HERMIONE
Deathly Hallows: Part 1,HERMIONE_160,4493,"It was a different time, Harry. It was one summer. Dumbledore was young --",HERMIONE
Deathly Hallows: Part 1,HERMIONE_161,4505,"He changed, Harry. Years later, it was Dumbledore who put Grindelwald in prison. HARRY POTTER AND THE DEATHLY... - PT. 1 - Rev. 6/11/10 100. 139 CONTINUED: (5) 139 Harry stares at the photograph of the laughing thief one last moment, then tosses the book away.",HERMIONE
Deathly Hallows: Part 1,HERMIONE_162,4525,"It’s my fault. As we were leaving Godric’s Hollow, I cast a curse and it rebounded... I’m sorry, Harry, I tried to mend it but wands are different --",HERMIONE
Deathly Hallows: Part 1,HERMIONE_163,4533,Maybe we can --,HERMIONE
Deathly Hallows: Part 1,HERMIONE_164,4543,"He loved you, Harry. I know he loved you. She trails her fingers lightly over his hair, and he closes his eyes. We -- DISSOLVE TO: HARRY POTTER AND THE DEATHLY... - PT. 1 - Rev. 6/11/10 100A. 140 EXT. TENT (FOREST OF DEAN) - NIGHT (LATER) 140 The fire is merely embers. Harry sits with a frost- encrusted blanket draped over his shoulders, staring bitterly into the dark forest. The silence is eerie, SHADOWS play in the trees. He peers through the tent flap and sees Hermione slumbering in the light of a SMALL BOWL of FLAMES. Then, slowly, LIGHT CRAWLS briefly over the tent canvas and he turns, peers into the forest once more. Something seems to GLIMMER FAINTLY, but so briefly as to seem a trick of the eye. The air is cold, gives texture to the darkness, makes it a living thing. HARRY POTTER AND THE DEATHLY... - PT. 1 - Rev. 6/11/10 101. 140 CONTINUED: 140 And then it is there again, the LIGHT -- pure and bright and silver and moving through the trees toward him. Harry rises and the blanket slithers off his shoulders. Gripping Hermione’s wand, he watches the LIGHT drift closer, then shatter throughout the trees, momentarily blinding. And then it appears... ... a SILVER-WHITE DOE, moon-bright and dazzling. It gazes at Harry and he stands, transfixed. And then the doe turns away. His voice cracks:",HERMIONE
Deathly Hallows: Part 1,RON_82,4638,"Are -- you -- mental? Harry’s eyes pop open. Standing a few yards away, fully dressed and half-drenched, clutching the sword of -- Gryffindor in one hand and the locket in the other, is Ron. Harry just stares, then begins to pull on his clothes. HARRY POTTER AND THE DEATHLY... - PT. 1 - Rev. 6/11/10 103. 143 CONTINUED: 143",RON
Deathly Hallows: Part 1,RON_83,4650,"Well, yeah. Bit obvious, I'd think.",RON
Deathly Hallows: Part 1,RON_84,4656,No. I reckoned it was you.,RON
Deathly Hallows: Part 1,RON_85,4660,"Right. Antlers. Ron brings his arms up, vaguely pantomiming antlers, but the effect is lost, what with the sword and locket.",RON
Deathly Hallows: Part 1,RON_86,4666,"No, I... I did think maybe I saw something -- when I was running -- over there -- Harry crosses to a pair of OAKS grown close together.",RON
Deathly Hallows: Part 1,RON_87,4671,Anything?,RON
Deathly Hallows: Part 1,RON_88,4678,"And we did, didn’t we? The “we” hangs in the chill air. Harry eyes Ron, then steps forward and dangles the locket close to the sword. It immediately begins to TWITCH.",RON
Deathly Hallows: Part 1,RON_89,4690,"What? No. Harry. That thing’s bad for me. I can’t handle it. I’m not making excuses for how I acted, but that thing affects me more than it affects you and Hermione. It made me think stuff -- stuff I was thinking anyway, but it made everything worse.",RON
Deathly Hallows: Part 1,RON_90,4701,No. I can’t --,RON
Deathly Hallows: Part 1,RON_91,4802,I’m sorry. I’m sorry I left.,RON
Deathly Hallows: Part 1,RON_92,4808,Saving your life.,RON
Deathly Hallows: Part 1,RON_93,4813,And just think of it. Only three to go. 144 INT. TENT (FOREST OF DEAN) - DAWN (LATER) 144 The bowl of flames boils timidly now; Hermione still slumbers.,RON
Deathly Hallows: Part 1,HERMIONE_165,4830,Everything all right?,HERMIONE
Deathly Hallows: Part 1,RON_94,4838,Hey. And then... Hermione begins to PUNCH HIM.,RON
Deathly Hallows: Part 1,RON_95,4841,Wo -- hey -- ouch!,RON
Deathly Hallows: Part 1,HERMIONE_166,4843,"(with each punch) You -- complete -- arse -- Ronald -- Weasley! You crawl back here after all these weeks and say, ‘Hey?’ (turning to Harry) Where’s my wand? Harry, where’s my wand! Harry places his hand over his pocket.",HERMIONE
Deathly Hallows: Part 1,HERMIONE_167,4855,"Harry Potter, you give me my wand!",HERMIONE
Deathly Hallows: Part 1,RON_96,4857,How come he’s got your wand?,RON
Deathly Hallows: Part 1,HERMIONE_168,4859,Never mind why he’s got my wand -- (stopping) What is that? HARRY POTTER AND THE DEATHLY... - PT. 1 - Rev. 6/11/10 108. 145 CONTINUED: 145 She stares at the blackened locket dangling in Ron’s hand.,HERMIONE
Deathly Hallows: Part 1,HERMIONE_169,4868,"You destroyed it? Hermione glances at Harry. He indicates Ron. She turns back to Ron. He nods. She starts to speak when her eyes shift, see the sword stuck in the ground.",HERMIONE
Deathly Hallows: Part 1,HERMIONE_170,4873,And exactly how is it you have the Sword of Gryffindor?,HERMIONE
Deathly Hallows: Part 1,HERMIONE_171,4879,Don’t think this changes anything.,HERMIONE
Deathly Hallows: Part 1,RON_97,4881,"No, of course not. I only destroyed a bloody freaking Horcrux! Why would that change anything! Do you know what it was like for me to hear those words coming from you! To see you doing those things -- Ron stops.",RON
Deathly Hallows: Part 1,HERMIONE_172,4890,"See me doing what things? Ron blinks, mortified. Hermione turns to Harry.",HERMIONE
Deathly Hallows: Part 1,HERMIONE_173,4893,What happened out there?,HERMIONE
Deathly Hallows: Part 1,RON_98,4898,"Look, I wanted to come back the minute I’d left. I just... didn’t know how to find you.",RON
Deathly Hallows: Part 1,RON_99,4904,"With this. HARRY POTTER AND THE DEATHLY... - PT. 1 - Rev. 6/11/10 108A. 145 CONTINUED: (2) 145 Ron reaches into his pocket, pulls out the Deluminator. HARRY POTTER AND THE DEATHLY... - PT. 1 - Rev. 6/11/10 109. 145 CONTINUED: (3) 145",RON
Deathly Hallows: Part 1,RON_100,4913,"It doesn’t just turn off lights. I don’t know exactly how it works, but Christmas morning I -- I was sleeping -- in this little pub-- I’d given some Snatchers the slip the night before, me being a blood- traitor and all -- anyway, I was sleeping when I heard it...",RON
Deathly Hallows: Part 1,RON_101,4924,"A voice. Ron turns to Hermione, holds up the Deluminator.",RON
Deathly Hallows: Part 1,RON_102,4927,"Your voice, Hermione. Coming out of this.",RON
Deathly Hallows: Part 1,HERMIONE_174,4930,And what may I ask did I say?,HERMIONE
Deathly Hallows: Part 1,RON_103,4932,My name. Just my name. Like a whisper. Hermione stands perfectly still... and blushes.,RON
Deathly Hallows: Part 1,RON_104,4936,So I took this and I clicked it and this tiny ball of light appeared. And I knew.,RON
Deathly Hallows: Part 1,RON_105,4942,"Just knew. On account of Hermione’s voice. And sure enough, it floated toward me, the ball of light, right to my chest and then -- went straight through -- right here. Ron touches a point close to his heart.",RON
Deathly Hallows: Part 1,RON_106,4950,"I could feel it inside me. It was warm, like the first sip of a good cup of tea. And I knew it would take me where I needed to go. (MORE) HARRY POTTER AND THE DEATHLY... - PT. 1 - Rev. 6/11/10 110. 145 CONTINUED: (4) 145",RON
Deathly Hallows: Part 1,RON_107,4959,"So I Disapparated and came out on this hillside. It was dark. I didn’t have any idea where I was. I just had to hope one of you would show yourselves in the end. And you did. 146 INT. TENT (FOREST OF DEAN) - NIGHT 146 Harry lies in his bunk while Ron sits cross-legged, warming his hands over a bowl of FLAMES.",RON
Deathly Hallows: Part 1,RON_108,4969,"I’ve always liked it. These flames Hermione makes. Harry peers at the bowl, then beyond the tent flap, sees Hermione sitting just outside, keeping watch.",RON
Deathly Hallows: Part 1,RON_109,4974,How long you reckon she’ll stay mad at me?,RON
Deathly Hallows: Part 1,RON_110,4981,"It was true. Every word. (a beat) You’re going to think I’m mental, but I think that’s why Dumbledore left it to me -- the Deluminator. I think he knew that at some point I’d... need to find my way back. And she’d lead me. Harry eyes Ron, pondering this. Then suddenly, Ron jumps up, grabs his own rucksack and begins to fish through it.",RON
Deathly Hallows: Part 1,RON_111,4992,"Bloody hell. I just realized. You need a wand, right?",RON
Deathly Hallows: Part 1,RON_112,4997,"Well, I’ve got one. Here. It’s Blackthorn, ten inches, nothing special, but I reckon it’ll do. I took it off a Snatcher a few weeks back. (MORE) HARRY POTTER AND THE DEATHLY... - PT. 1 - Rev. 6/11/10 110A. 146 CONTINUED: 146",RON
Deathly Hallows: Part 1,RON_113,5007,"(whispering) Don’t tell Hermione, but they’re a bit dim, Snatchers. This one was definitely part Troll. The smell off him... Harry points the wand at the flames. HARRY POTTER AND THE DEATHLY... - PT. 1 - Rev. 6/11/10 111. 146 CONTINUED: (2) 146",RON
Deathly Hallows: Part 1,RON_114,5020,Wo.,RON
Deathly Hallows: Part 1,HERMIONE_175,5026,What’s going on in there? HARRY/RON Nothing.,HERMIONE
Deathly Hallows: Part 1,RON_115,5030,"(to Harry) Maybe a bit more practice, eh?",RON
Deathly Hallows: Part 1,HERMIONE_176,5033,"We need to talk. Ron wheels, sees Hermione standing in the mouth of the tent, Life and Lies in hand, looking at Harry.",HERMIONE
Deathly Hallows: Part 1,RON_116,5037,All right.,RON
Deathly Hallows: Part 1,HERMIONE_177,5039,(ignoring him) I want to go and see Xenophilius Lovegood.,HERMIONE
Deathly Hallows: Part 1,HERMIONE_178,5045,See this? It’s a letter Dumbledore wrote to Grindelwald. Look at the signature. It’s the mark again. Hermione turns the book in Harry’s direction. Dumbledore replaced the “A” in Albus with the TRIANGULAR EYE.,HERMIONE
Deathly Hallows: Part 1,HERMIONE_179,5052,"It keeps cropping up. Here. In Beedle the Bard. In the graveyard in Godric’s Hollow -- what? HARRY POTTER AND THE DEATHLY... - PT. 1 - Rev. 6/11/10 112. 146 CONTINUED: (3) 146 Hermione looks at Harry, who is staring hard at the book. Suddenly, we are... 147 INT. VILLAGE STREET - DAWN 147 ... MOVING through the village streets again, PAST the cloaked figures, turning down the narrowing alleyway that leads toward Gregorovitch’s wand shop and... HOLDING on the TRIANGULAR SYMBOL scratched crudely into the wall... 148 INT. TENT (FOREST OF DEAN) - SAME TIME - NIGHT 148 Harry blinks.",HERMIONE
Deathly Hallows: Part 1,HERMIONE_180,5070,Where?,HERMIONE
Deathly Hallows: Part 1,RON_117,5075,But what does it mean? They all look down at the symbol etched in Dumbledore’s fine hand in the book.,RON
Deathly Hallows: Part 1,HERMIONE_181,5079,"Harry, you don’t have a clue where the next Horcrux is. And neither do I. But this, this means something. I’m sure of it.",HERMIONE
Deathly Hallows: Part 1,RON_118,5084,"I think Hermione’s right. I think we ought to go and see Lovegood. What say we vote on it? Those in favor... Ron’s hand flies into the air. Harry eyes him knowingly. Hermione rolls her eyes, then lifts her hand as well.",RON
Deathly Hallows: Part 1,RON_119,5091,"Sorry, Harry. Looks like it’s Hermione and me this time. HARRY POTTER AND THE DEATHLY... - PT. 1 - Rev. 6/11/10 112A. 149 EXT. HILLSIDE - LATE AFTERNOON 149 The sun hangs low over a hillside gloriously free of snow. Ron leads the way, far ahead of Harry and Hermione.",RON
Deathly Hallows: Part 1,HERMIONE_182,5101,"I’m always mad at him. HARRY POTTER AND THE DEATHLY... - PT. 1 - Rev. 6/11/10 113. 149 CONTINUED: 149 As we RISE, a STRANGE-LOOKING HOUSE appears in the distance, etched like a great black cylinder against the sky. Seeing it, Ron turns back, GRINNING as he calls out.",HERMIONE
Deathly Hallows: Part 1,RON_120,5110,Luna? Harry and Hermione take a look. HARRY/HERMIONE Luna. 150 EXT. LOVEGOOD HOUSE - FRONT DOOR - LATE AFTERNOON 150 A SIGN is tacked to a door studded with nails: “THE QUIBBLER. EDITOR: X. LOVEGOOD. Hermione raps three times.,RON
Deathly Hallows: Part 1,RON_121,5119,"Keep off the dirigible plums. Hermione turns, gives him an odd look. Ron points to a SIGN: “KEEP OFF THE DIRIGIBLE PLUMS.” Just then, the door swings open and Xenophilius Lovegood appears, barefoot, wearing a soiled nightshirt.",RON
Deathly Hallows: Part 1,RON_122,5165,Aren’t you the one who keeps telling everyone it’s their first duty to help Harry?,RON
Deathly Hallows: Part 1,RON_123,5178,"He’s mental. Let’s face it. Luna’s always good value, but she’s nutty as squirrel poo. Just then, Hermione GASPS, points to an ENORMOUS SPIRAL HORN mounted on the wall. HARRY POTTER AND THE DEATHLY... - PT. 1 - Rev. 6/11/10 114A. 151 CONTINUED: 151",RON
Deathly Hallows: Part 1,HERMIONE_183,5187,Do you see that? HARRY POTTER AND THE DEATHLY... - PT. 1 - Rev. 6/11/10 115. 151 CONTINUED: (2) 151,HERMIONE
Deathly Hallows: Part 1,RON_124,5192,"Well, yeah, of course. It’s massive, isn’t it?",RON
Deathly Hallows: Part 1,HERMIONE_184,5195,No! Don’t go near it! Harry stops.,HERMIONE
Deathly Hallows: Part 1,HERMIONE_185,5198,It’s an Erumpent horn. It’s a Class B Tradeable Material. Harry and Ron exchange a “she’s mental” glance.,HERMIONE
Deathly Hallows: Part 1,RON_125,5202,"Yeah, all right... Just then, Lovegood returns with a TRAY rattling with",RON
Deathly Hallows: Part 1,HERMIONE_186,5209,"Where is Luna, sir?",HERMIONE
Deathly Hallows: Part 1,HERMIONE_187,5242,It’s in here.,HERMIONE
Deathly Hallows: Part 1,HERMIONE_188,5249,"Granger. Well... all right. (opening the book) There were once three brothers who were traveling along a lonely, winding road at twilight --",HERMIONE
Deathly Hallows: Part 1,RON_126,5255,Midnight. Mum always said midnight. (as Hermione glowers) But twilight’s fine. Better actually.,RON
Deathly Hallows: Part 1,HERMIONE_189,5261,"In time, the brothers reached a river too treacherous to pass... As Hermione continues, Lovegood looks out the window. A CROW cycles INTO VIEW and we FOLLOW it, the sky",HERMIONE
Deathly Hallows: Part 1,HERMIONE_190,5270,"But being learned in the magical arts, the three brothers simply waved their wands and made a bridge. They were halfway across it when they found their path blocked by a hooded figure. HARRY POTTER AND THE DEATHLY... - PT. 1 - Rev. 6/11/10 117. 152 CONTINUED: 152 A BRIDGE MAGICALLY MATERIALIZES and the three figures begin to cross, when the HOODED FIGURE appears.",HERMIONE
Deathly Hallows: Part 1,HERMIONE_191,5282,"It was Death and he felt cheated, for travelers usually drowned in the river. But Death was cunning. He granted each brother a wish for their cleverness. The oldest, who was a combative man, asked for a wand more powerful than any in existence. So Death fashioned one from an elder tree on the banks of the river. All of this is dramatized in surreal silhouette.",HERMIONE
Deathly Hallows: Part 1,HERMIONE_192,5294,"The second brother, who was an arrogant man, asked for the power to recall others from Death. So Death plucked a stone from the river. Finally Death turned to the third brother. A humble man, he asked for something that would make him disappear. And so it was that Death handed over his own Cloak of Invisibility. Death then stepped aside and the brothers went their separate ways... We see the brothers cross the bridge, and part.",HERMIONE
Deathly Hallows: Part 1,HERMIONE_193,5308,"The first brother traveled to a distant village where, with Elder Wand in hand, he killed a wizard with whom he had once quarreled. Proceeding to an Inn, he bragged of his invincibility. But that very night... We see a wizard, in shadow, slip into a room, KNIFE in hand.",HERMIONE
Deathly Hallows: Part 1,HERMIONE_194,5318,... another wizard crept upon him as he lay sleeping. He took the Elder Wand... and slit the brother’s throat for good measure. And so Death took the first brother for his own... We see the second brother approach a cottage. HARRY POTTER AND THE DEATHLY... - PT. 1 - Rev. 6/11/10 118. 152 CONTINUED: (2) 152,HERMIONE
Deathly Hallows: Part 1,HERMIONE_195,5329,"Meanwhile, the second brother journeyed to his home, where he took out the stone and turned it thrice in hand. To his delight, the girl he had once hoped to marry before her untimely death appeared before him. Yet soon she turned sad and cold, for she did not belong in the mortal world. Driven mad with hopeless longing, the second brother killed himself so as to join her. And so Death took the second brother... We see Death etched upon a bleak hillside.",HERMIONE
Deathly Hallows: Part 1,HERMIONE_196,5344,"As for the third brother, Death searched for many years but was never able to find him. Only when he had attained a great age did the youngest brother shed the Cloak of Invisibility and give it to his son. He then greeted Death as an old friend and went with him gladly, departing this life as equals... As Death and the third brother retreat, the crow returns, beating into the sky, which LIGHTENS, and we PULL BACK... 153 INT. LOVEGOOD HOUSE - PRESS ROOM - DUSK 153 ... to find Xenophilius Lovegood staring out the window. The sun has nearly vanished over the lip of the hill.",HERMIONE
Deathly Hallows: Part 1,HERMIONE_197,5383,"Mr. Lovegood, does the Peverell family have anything to do with the Deathly Hallows? (to Harry and Ron) That was the name on the grave with the mark on it in Godric’s Hollow. Ignotus Peverell.",HERMIONE
Deathly Hallows: Part 1,RON_127,5402,"(as Lovegood exits) Let’s get out of here once he’s back. I’m not touching this stuff, hot or cold.",RON
Deathly Hallows: Part 1,HERMIONE_198,5411,"It’s obvious, isn’t it? All three speak at once: HARRY POTTER AND THE DEATHLY... - PT. 1 - Rev. 6/11/10 120. 153 CONTINUED: (2) 153",HERMIONE
Deathly Hallows: Part 1,RON_128,5422,"You’re supposed to say the Cloak, but who wants to spend all day being invisible. Dead boring if you ask me. But an unbeatable wand!",RON
Deathly Hallows: Part 1,HERMIONE_199,5428,Its owner grew drunk with power and was murdered.,HERMIONE
Deathly Hallows: Part 1,RON_129,5431,"Yeah, but imagine what a short wicked life you’d lead.",RON
Deathly Hallows: Part 1,HERMIONE_200,5434,"(rolling her eyes) Why the Stone, Harry?",HERMIONE
Deathly Hallows: Part 1,HERMIONE_201,5441,(gentle But according to the story they don’t want to come back. It’s all rubbish anyway. There’s no such thing as the Deathly Hallows.,HERMIONE
Deathly Hallows: Part 1,HERMIONE_202,5450,There have always been Cloaks --,HERMIONE
Deathly Hallows: Part 1,RON_130,5452,Not like Harry’s. I’ve seen a fair few. Dad used to bring home the ones the Ministry confiscated from petty thieves and the like. They always got holes or tears. Harry’s is different. It’s perfect. HARRY POTTER AND THE DEATHLY... - PT. 1 - Rev. 6/11/10 121. 153 CONTINUED: (3) 153,RON
Deathly Hallows: Part 1,HERMIONE_203,5472,"Mr. Lovegood. Thank you, sir --",HERMIONE
Deathly Hallows: Part 1,RON_131,5474,You forgot the water.,RON
Deathly Hallows: Part 1,RON_132,5478,For the tea.,RON
Deathly Hallows: Part 1,HERMIONE_204,5482,"No matter, sir. We really ought to be go--",HERMIONE
Deathly Hallows: Part 1,RON_133,5509,"Nooooooooo! Instantly, out the window, FIGURES on BROOMSTICKS appear in the sky, jetting directly toward the house. As Harry, Ron and Hermione hit the floor, ROPES of LIGHT ricochet off the windowsill. The printing press EXPLODES, raining Quibblers everywhere, like a flock of doves, smoking with flames. Lovegood waves madly from the window.",RON
Deathly Hallows: Part 1,HERMIONE_205,5524,"Ron! Harry! Take my hand! Harry and Ron begin to crawl on their knees toward Hermione when another volley of spells ricochet about the room and -- ping! -- strike the Gurdyroot teapot. As Hermione watches, it flies into the air, tumbling end over end toward the Erumpent Horn. Harry’s hand closes on hers, Ron reaches out and... ... the teapot strikes the Erumpent Horn. 154 EXT. LOVEGOOD HOUSE - CONTINUOUS ACTION - DUSK 154 There is a COLOSSAL EXPLOSION. The second floor of the black cylinder ruptures. Quibblers belch into the air like confetti as Lovegood narrowly escapes and the Death Eaters are engulfed and Harry, Ron and Hermione... 155 EXT. RIVERBANK - DUSK 155 ... tumble INTO VIEW and roll to their feet, barely visible in the darkness.",HERMIONE
Deathly Hallows: Part 1,RON_134,5541,That treacherous old bleeder! Is there no one we can trust! HARRY POTTER AND THE DEATHLY... - PT. 1 - Rev. 6/11/10 123. 155 CONTINUED: 155,RON
Deathly Hallows: Part 1,RON_135,5556,"I’ll do the enchantments. Ron takes out his wand... when Hermione raises her hand, stopping him. Her eyes rise. Her breath catches. Ron and Harry look. Clinging to the branches of the trees above, almost as if a part of the trees themselves, are...",RON
Deathly Hallows: Part 1,HERMIONE_206,5638,What’re you saying?,HERMIONE
Deathly Hallows: Part 1,RON_136,5648,Don’t touch her! A fist hits Ron hard. It’s GREYBACK.,RON
Deathly Hallows: Part 1,HERMIONE_207,5651,Stop it!,HERMIONE
Deathly Hallows: Part 1,RON_137,5671,Stan Shunpike.,RON
Deathly Hallows: Part 1,RON_138,5677,Weasley... (making it up) Barney Weasley.,RON
Deathly Hallows: Part 1,RON_139,5685,Piss off! Arthur Weasley’s ten times the wizard you are!,RON
Deathly Hallows: Part 1,HERMIONE_208,5696,"Penelope Clearwater. Half-blood. Scabior strokes the nape of Hermione’s neck, then takes her hair in hand, sniffs it.",HERMIONE
Deathly Hallows: Part 1,HERMIONE_209,5732,A Stinging Jinx.,HERMIONE
Deathly Hallows: Part 1,HERMIONE_210,5736,"Not long. Harry glances down, sees his GLASSES cupped in Hermione’s palm. As he slips them into his pocket, the group suddenly slows. Up ahead, on the other side of the gate, BELLATRIX, LUCIUS and NARCISSA approach. Scabior grabs Harry’s arm, pushes his face up to the iron bars. Bellatrix steps close.",HERMIONE
Deathly Hallows: Part 2,HERMIONE_1,94,A Stinging Jinx.,HERMIONE
Deathly Hallows: Part 2,HERMIONE_2,101,"Not long. Harry glances down, sees his GLASSES cupped in Hermione’s palm. As he slips them into his pocket, the group suddenly slows. Up ahead, on the other side of the gate, BELLATRIX, LUCIUS and NARCISSA approach. Scabior grabs Harry’s arm, pushes his face up to the iron bars. Bellatrix steps close.",HERMIONE
Deathly Hallows: Part 2,RON_1,254,Harry! What’re we going to do? We can’t just leave Hermione alone with her!,RON
Deathly Hallows: Part 2,HERMIONE_3,271,I don’t know what you’re talking about.,HERMIONE
Deathly Hallows: Part 2,HERMIONE_4,298,"I told you. I don’t know what you’re talking -- Hermione SCREAMS in pain. Ron slams his fist against the wall, turns.",HERMIONE
Deathly Hallows: Part 2,RON_2,303,"We have to do something, Harry! 8. 169 CONTINUED: 169",RON
Deathly Hallows: Part 2,RON_3,337,Let her go! Let her go!,RON
Deathly Hallows: Part 2,RON_4,362,Works for me.,RON
Deathly Hallows: Part 2,RON_5,367,"Shell Cottage on the outskirts of Tinworth. (as Harry looks at him) Trust me. Harry nods, turns to Luna.",RON
Deathly Hallows: Part 2,RON_6,410,"Sss. Harry looks up, sees Ron gesturing for him. Quickly, he takes the Snitch, slips it in his pocket.",RON
Deathly Hallows: Part 2,RON_7,451,"Like hell! Bellatrix wheels, sees Ron pelting forward.",RON
Deathly Hallows: Part 2,RON_8,454,"Expelliarmus! Bellatrix’s dangling wand shoots free, tumbles end over end... right into Harry’s hand.",RON
Deathly Hallows: Part 2,RON_9,475,(angrily) All right! Ron flings away Wormtail’s wand. Harry drops Bellatrix’s.,RON
Deathly Hallows: Part 2,RON_10,667,Then you’re on our side.,RON
Deathly Hallows: Part 2,RON_11,712,Who put it there? The fake.,RON
Deathly Hallows: Part 2,HERMIONE_5,749,"Harry, are you thinking there’s a Horcrux in Bellatrix’s vault?",HERMIONE
Deathly Hallows: Part 2,RON_12,760,And if we find one? How’re we supposed to destroy it if we’ve given Griphook the sword?,RON
Deathly Hallows: Part 2,RON_13,865,"You’re sure it’s hers? Harry looks up, sees Ron turning a STRAND OF HAIR in the firelight.",RON
Deathly Hallows: Part 2,HERMIONE_6,869,Positive. Harry turns to the two wands on the table -- the ones he showed Ollivander -- and extends the longest to Hermione.,HERMIONE
Deathly Hallows: Part 2,HERMIONE_7,876,Can’t I use the other?,HERMIONE
Deathly Hallows: Part 2,RON_14,878,You heard Ollivander. It’s Harry’s now.,RON
Deathly Hallows: Part 2,HERMIONE_8,881,But I hate that thing -- that’s the wand that killed Sirius! How can I hold it and not feel...,HERMIONE
Deathly Hallows: Part 2,RON_15,888,"How will we know what it is when we get in there? After all, a Horcrux can be anything.",RON
Deathly Hallows: Part 2,RON_16,901,That’s a bit scary.,RON
Deathly Hallows: Part 2,HERMIONE_9,903,"It is, Harry. Did Dumbledore ever say anything to you, something that might explain why --",HERMIONE
Deathly Hallows: Part 2,HERMIONE_10,916,"It’s perfect. Thank you, Fleur. Fleur lays the cloak in Hermione’s hands, then steps back next to Bill. He studies the trio.",HERMIONE
Deathly Hallows: Part 2,RON_17,977,"Always good value. I’ll miss her. 24. 185 CONTINUED: 185 Harry turns, sees Ron standing nearby. He has BROWN",RON
Deathly Hallows: Part 2,RON_18,984,What d’you think?,RON
Deathly Hallows: Part 2,RON_19,991,You want to tell me what that is?,RON
Deathly Hallows: Part 2,RON_20,998,You mean he could see you?,RON
