character	speech_id	text
HARRY	455	Look, don’t be shy. If you’ve got something to say, spit it out.
HARRY	456	I thought you knew what you signed up for.
RON	457	Yeah, I thought I did too.
HARRY	458	I don’t understand. What part of this isn’t living up to your expectations? Did you think we’d be staying in five-star hotels? Finding a Horcrux every other day? Did you think you’d be back to Mummy by Christmas?
RON	459	No, I just reckoned after all this time, we’d have actually achieved something. I reckoned you knew what you were doing. I reckoned Dumbledore had told you something worthwhile! I reckoned you had a plan!
HARRY	460	I’ve told you everything Dumbledore told me! And in case you haven’t noticed, we’ve found a Horcrux!
RON	461	Yeah, and we’re about as near getting rid of it as we are to
HERMIONE	462	Take it off, Ron. Please take it off. You wouldn’t be talking like this if you hadn’t been wearing it
HARRY	463	Yeah, he would. D’you think I haven’t noticed the two of you whispering behind my back? D’you think I haven’t guessed what you were thinking?
HERMIONE	464	Harry, we weren’t --
RON	465	Don’t lie! You said it, too, you said you were disappointed --
HERMIONE	466	I didn’t! Not like that! Harry -- I didn’t!
RON	467	Do you know why I listen to that radio, every night? Do you! To make sure I don’t hear Ginny’s name or Fred or George or Mum or --
HARRY	468	You think I don’t listen! You think I don’t know what it’s like --
RON	469	NO! YOU DON’T KNOW WHAT IT’S LIKE! YOUR PARENTS ARE DEAD! YOU HAVE NO FAMILY! Dead silence. Harry glares at Ron. Hermione looks
HERMIONE	470	Stop! Stop!
HARRY	471	Go then. But leave that. Hermione, eyes flashing with panic, glances from Harry to
RON	472	And you?
HERMIONE	473	Me?
RON	474	Are you staying? Or coming?
RON	475	Fine. I get it. I saw you two
HERMIONE	476	What? Ron, no -- please --
HARRY	477	Salvio Hexia... Protego Totalum...
HERMIONE	478	It’s a Muggle station. Hermione smiles and Harry does too. Harry listens then,
HARRY	479	Hermione.
HARRY	480	You were right. It’s like you said. Snitches have flesh memories. But I didn’t catch my first Snitch with my hand. I almost swallowed it.
HERMIONE	481	‘I open at the close?’
HARRY	482	What do you reckon it means?
HERMIONE	483	I don’t know. But look, I’ve found something as well...
HERMIONE	484	I thought it was a picture of an eye, but now I don’t think it is. It isn’t a rune and it’s not in Spellman’s Syllabary either. And it’s been inked in -- somebody drew it -- it isn’t part of the book.
HARRY	485	Luna’s dad was wearing that, at Ron-
HERMIONE	486	What d’you mean -- wearing it?
HERMIONE	487	Why would someone have drawn it in a children’s book?
HARRY	488	Hermione, I’ve been thinking. I -- I want to go to Godric’s Hollow. It’s where I was born, it’s where my parents died --
HERMIONE	489	And it’s exactly where You-Know- Who will expect you to go. Because it means something to you.
HERMIONE	490	It’s dangerous, Harry. But I have to admit, recently even I’ve been thinking we might have to go. I think it’s possible something else is hidden there.
HARRY	491	Godric’s Hollow is the birthplace of Godric Gryffindor -- I mean, ‘course it is. Obvious, isn’t it?
HARRY	492	Hermione...
HERMIONE	493	Don’t ever let me give you a haircut again.
HERMIONE	494	I still think we should’ve used Polyjuice Potion.
HARRY	495	No. This is where I was born. I’m not returning as someone else.
HERMIONE	496	Harry, I think it’s Christmas Eve! Listen...
HARRY	497	Do you think they’d be in there? My mum and dad?
HERMIONE	498	Yeah. I think they would.
HERMIONE	499	Harry.
HARRY	500	Is it -- ?
HERMIONE	501	No. But look.
HERMIONE	502	Did you know he had a sister?
HARRY	503	No. Harry turns away, walks off. NEW ANGLE - TOMBSTONES
HERMIONE	504	Lumos. Hermione plays the wand’s light over the surface of the stone, then stops. Though deeply worn by time, the symbol is unmistakable: the TRIANGULAR EYE. Hermione rakes the light over the name: IGNOTUS PEVERELL.
HERMIONE	505	Ignotus... Hey, Har --
JAMES POTTER LILY POTTER	506	Born 27 March 1960 Born 30 January 1960 Died 31 October 1981 Died 31 October 1981 “The last enemy that shall be destroyed is death.”
HARRY	507	Happy Christmas, Hermione.
HERMIONE	508	Happy Christmas, Harry.
HERMIONE	509	Harry...
HARRY	510	Yeah.
HERMIONE	511	Someone’s watching us. By the gate.
HARRY	512	C’mon.
HERMIONE	513	I don’t think this is a good idea.
HARRY	514	We look like ordinary Muggles.
HERMIONE	515	Muggles who’ve just been laying flowers on your parents’ grave.
HARRY	516	Relax. This is right. I know it.
HERMIONE	517	Omigod. Harry...
HARRY	518	You’re Bathilda, aren’t you?
HERMIONE	519	Harry, I’m not sure about this.
HARRY	520	Here. Let me do that.
HERMIONE	521	You have a lovely house, Miss Bagshot. Hermione eyes a PHOTOGRAPH of a CURIOUSLY COMPELLING
HARRY	522	Miss Bagshot? Who is this man? Harry stands by a chest of drawers, holding the match over a grouping of PHOTOGRAPHS. Coated in DUST, the figures in the frames flit like ghosts behind veils.
HARRY	523	His name. Can you tell me his name?
HARRY	524	This is him, Hermione. The one I saw in Gregorovitch’s wandshop.
HARRY	525	She wants us to go upstairs.
HERMIONE	526	Why?
HARRY	527	It’s all right. You stay here.
HERMIONE	528	Harry...
HARRY	529	Lumos. Harry sweeps the room, gives a start. Bathilda’s face
HERMIONE	530	Confringo! As Hermione’s spell caroms off the trembling walls, we
HERMIONE	531	Wendell and Monica Wilkens now reside happily in Sydney,
HERMIONE	532	Maybe we should just stay here, Harry. Grow old.
HERMIONE	533	You wanted to know who the boy in
HERMIONE	534	It was in Bathilda’s sitting room.
HERMIONE	535	Yes.
HARRY	536	Well?
HERMIONE	537	For a time.
HARRY	538	Hermione, I don’t need to have read A History of Magic to know who Gellert Grindelwald is.
HARRY	539	Get to the hard part, Hermione.
HERMIONE	540	Wizard rule over Muggles.
HARRY	541	And Dumbledore believed in it?
HERMIONE	542	Yes.
HARRY	543	‘For the Greater Good.’ What does that mean?
HERMIONE	544	It was something Dumbledore came up with. He believed wizards were superior and should rule over
HERMIONE	545	It was a different time, Harry. It was one summer. Dumbledore was
HARRY	546	We’re young, Hermione. And here we are, risking our lives to fight against the very thing Dumbledore supported.
HARRY	547	Where’s my wand? I’ll take the watch.
HARRY	548	Hermione. Where’s my wand?
HERMIONE	549	It’s my fault. As we were leaving Godric’s Hollow, I cast a curse and it rebounded... I’m sorry, Harry, I tried to mend it but wands are different --
HARRY	550	It’s done.
HERMIONE	551	Maybe we can --
HARRY	552	It’s done.
HARRY	553	Leave me yours. You get back in
HERMIONE	554	He loved you, Harry. I know he loved you.
HARRY	555	No...
HARRY	556	Lumos! Hermione’s wand-tip ignites. Harry paints the clearing with light and something GLEAMS: a small FROZEN POOL.
HARRY	557	Accio Sword. Nothing. Harry walks about the pool again and again and
HARRY	558	Diffindo.
HARRY	559	Hermione...
RON	560	Are -- you -- mental? Harry’s eyes pop open. Standing a few yards away, fully dressed and half-drenched, clutching the sword of -- Gryffindor in one hand and the locket in the other, is
HARRY	561	It was you!
RON	562	Well, yeah. Bit obvious, I'd think.
HARRY	563	And the doe. That was you as well.
RON	564	No. I reckoned it was you.
HARRY	565	My Patronus is a stag.
RON	566	Right. Antlers.
HARRY	567	You didn’t see anyone else?
RON	568	No, I... I did think maybe I saw something -- when I was running -- over there --
RON	569	Anything?
RON	570	And we did, didn’t we?
HARRY	571	See that? It knows. It’s afraid.
RON	572	What? No. Harry. That thing’s bad for me. I can’t handle it. I’m not making excuses for how I acted, but that thing affects me more than it affects you and Hermione. It made me think stuff -- stuff I was thinking anyway, but it made everything worse.
RON	573	No. I can’t --
HARRY	574	Then why are you here? Why did you come back? Harry’s tone is hard, meant to wound. This stops Ron.
HARRY	575	I’ll have to speak to it in order for it to open. When it does, don’t hesitate. I don’t know what’s in here, but it’ll put up a fight. The bit of Riddle that was
HARRY	576	On three. One. Two. Three.
HARRY	577	Stab it, Ron. Now.
HARRY	578	Don’t listen to it. VOICE (V.O.) I have seen your dreams, Ronald Weasley, and I have seen your fears...
HARRY	579	Ron. Don’t listen to it! VOICE (V.O.) Least loved, by the mother who craved a daughter. Least loved, by the girl who prefers your friend...
HARRY	580	Ron. Stab it!
HARRY	581	Ron. It lies! Stab it! STAB IT! RIDDLE-HARRY
HARRY	582	Do it, Ron! Kill it! Ron’s head turns then, to Harry, and Harry freezes. A
HARRY	583	After you left, she cried for a week. She’s like my sister.
RON	584	I’m sorry. I’m sorry I left.
HARRY	585	You’ve sort of made up for it tonight. Getting the sword. Finishing off the Horcrux.
RON	586	Saving your life.
HARRY	587	That too.
RON	588	And just think of it. Only three to go.
HERMIONE	589	Everything all right?
HARRY	590	Fine. Actually... more than fine.
RON	591	Hey.
RON	592	Wo -- hey -- ouch!
HARRY	593	Um... I don’t know?
HERMIONE	594	Never mind why he’s got my wand --
HERMIONE	595	You destroyed it?
HERMIONE	596	And exactly how is it you have the Sword of Gryffindor?
HARRY	597	It’s a long story.
HERMIONE	598	Don’t think this changes anything.
RON	599	No, of course not. I only destroyed a bloody freaking Horcrux! Why would that change anything! Do you know what it was like for me to hear those words coming from you! To see you doing those things -- Ron stops.
HERMIONE	600	See me doing what things?
HERMIONE	601	What happened out there?
RON	602	Look, I wanted to come back the minute I’d left. I just... didn’t know how to find you.
HARRY	603	Exactly how did you find us?
RON	604	With this.
RON	605	It doesn’t just turn off lights. I don’t know exactly how it works, but Christmas morning I -- I was sleeping -- in this little pub-- I’d given some Snatchers the slip
HARRY	606	It?
RON	607	A voice. Ron turns to Hermione, holds up the Deluminator.
RON	608	Your voice, Hermione. Coming out of this.
HERMIONE	609	And what may I ask did I say?
RON	610	My name. Just my name. Like a whisper.
RON	611	So I took this and I clicked it and this tiny ball of light appeared. And I knew.
HARRY	612	Knew what?
RON	613	Just knew. On account of Hermione’s voice. And sure enough, it floated toward me, the ball of light, right to my chest and then -- went straight through -- right here.
RON	614	I could feel it inside me. It was warm, like the first sip of a good cup of tea. And I knew it would take me where I needed to go.
RON	615	I’ve always liked it. These flames Hermione makes.
RON	616	How long you reckon she’ll stay mad at me?
HARRY	617	Keep talking ‘bout that little ball of light touching your heart
RON	618	It was true. Every word.
RON	619	Bloody hell. I just realized. You need a wand, right?
HARRY	620	Yeah...
RON	621	Well, I’ve got one. Here. It’s Blackthorn, ten inches, nothing special, but I reckon it’ll do. I took it off a Snatcher a few weeks back.
HARRY	622	Engorgio.
RON	623	Wo.
HARRY	624	Reducio! As the flames subside, Ron pats down a small flare-up on
HERMIONE	625	What’s going on in there? HARRY/RON Nothing.
HERMIONE	626	We need to talk.
HARRY	627	Sorry?
HERMIONE	628	See this? It’s a letter Dumbledore wrote to Grindelwald. Look at the signature. It’s the mark again. Hermione turns the book in Harry’s direction. Dumbledore replaced the “A” in Albus with the TRIANGULAR EYE.
HERMIONE	629	It keeps cropping up. Here. In Beedle the Bard. In the graveyard in Godric’s Hollow -- what?
HARRY	630	Jesus. It was there too.
HERMIONE	631	Where?
HARRY	632	Outside Gregorovitch’s wand shop. on the alley wall...
RON	633	But what does it mean?
HERMIONE	634	Harry, you don’t have a clue where
RON	635	I think Hermione’s right. I think we ought to go and see Lovegood. What say we vote on it? Those in favor...
RON	636	Sorry, Harry. Looks like it’s
HARRY	637	Not still mad at him, are you?
HERMIONE	638	I’m always mad at him.
RON	639	Luna?
RON	640	Keep off the dirigible plums.
HARRY	641	Hello, Mr. Lovegood. I’m Harry Potter. We met a few months back? Lovegood’s eyes drift to Harry’s scar.
HARRY	642	Would it be okay if we came in? It won’t take long, sir. I promise. HARRY POTTER AND THE DEATHLY... - PT. 1 - Rev. 6/11/10 114.
XENOPHILIUS LOVEGOOD	643	Excuse me. As Lovegood steps to the wheezing press, the trio glance at past QUIBBLERS laying about: MUGGLE MURDERS RISE, DOZENS DIE AS DEATH EATERS ATTACK, HARRY IN HIDING, WHERE IS THE CHOSEN ONE? YOU-KNOW-WHO CLAIMS ANOTHER VICTIM: QUIDDITCH WORLD CUP CANCELLED AMID DEATH THREATS. Abruptly, the press goes silent and Lovegood turns.
XENOPHILIUS LOVEGOOD	644	So. What brings you here, Mr. Potter?
HARRY	645	Well, sir, we need some help.
XENOPHILIUS LOVEGOOD	646	Ah. Help. I see. Yes, well, the thing is, helping Harry Potter, rather dangerous these days...
RON	647	Aren’t you the one who keeps
XENOPHILIUS LOVEGOOD	648	I have expressed that view, yes. In the past. Would you excuse me one moment. I shall return shortly and, um, try to help you... Lovegood dashes from the room.
HARRY	649	What’s going on here?
HERMIONE	650	Do you see that?
RON	651	Well, yeah, of course. It’s massive, isn’t it?
HERMIONE	652	No! Don’t go near it!
HERMIONE	653	It’s an Erumpent horn. It’s a Class B Tradeable Material.
RON	654	Yeah, all right... Just then, Lovegood returns with a TRAY rattling with
XENOPHILIUS LOVEGOOD	655	May I offer you all an infusion of Gurdyroots? We make it ourselves.
HERMIONE	656	Where is Luna, sir?
HARRY	657	Well, sir, it’s about something you were wearing around your neck at the wedding. A symbol...
XENOPHILIUS LOVEGOOD	658	You mean this?
HARRY	659	Yes! Exactly. What we wondered, sir, is, well, what is it?
XENOPHILIUS LOVEGOOD	660	What is it? Well, it’s the sign of the Deathly Hallows, of course. HARRY/RON/HERMIONE
HERMIONE	661	It’s in here.
XENOPHILIUS LOVEGOOD	662	Well, there’s no real reason to go on unless one is familiar with the tale. Why don’t you read it aloud, Miss...?
HERMIONE	663	Granger. Well... all right.
RON	664	Midnight. Mum always said midnight.
HERMIONE	665	In time, the brothers reached a river too treacherous to pass... As Hermione continues, Lovegood looks out the window. A CROW cycles INTO VIEW and we FOLLOW it, the sky DARKENING...
XENOPHILIUS LOVEGOOD	666	Well, there you are. Those are
HARRY	667	Sorry... I still don’t really understand... Lovegood turns and, taking quill and parchment, draws a STRAIGHT VERTICAL LINE...
XENOPHILIUS LOVEGOOD	668	Ah, but your tea’s grown cold. Excuse me, I'll be right back.
HERMIONE	669	It’s obvious, isn’t it?
RON	670	You’re supposed to say the Cloak, but who wants to spend all day being invisible. Dead boring if you ask me. But an unbeatable wand!
HERMIONE	671	Its owner grew drunk with power and was murdered.
RON	672	Yeah, but imagine what a short wicked life you’d lead.
HARRY	673	Well, you could bring people back, couldn’t you? Mad-Eye. Dumbledore. Sirius. Anybody.
HARRY	674	But I have one. The Invisibility Cloak my father left me.
HERMIONE	675	There have always been Cloaks --
RON	676	Not like Harry’s. I’ve seen a fair few. Dad used to bring home
HARRY	677	And I think I’ve actually held the Resurrection Stone in my hands, that night in Dumbledore’s office
RON	678	You forgot the water.
RON	679	For the tea.
XENOPHILIUS LOVEGOOD	680	Did, didn’t I? How silly of me.
HERMIONE	681	No matter, sir. We really ought to be go--
XENOPHILIUS LOVEGOOD	682	No, you mustn’t --
HARRY	683	Sir?
XENOPHILIUS LOVEGOOD	684	You’re my only hope. They were angry, you see, about what I’d
XENOPHILIUS LOVEGOOD	685	Him. Surely you call him You-Know-
RON	686	Nooooooooo! Instantly, out the window, FIGURES on BROOMSTICKS appear in the sky, jetting directly toward the house. As Harry, Ron and Hermione hit the floor, ROPES of LIGHT ricochet off the windowsill. The printing press EXPLODES, raining Quibblers everywhere, like a flock of doves, smoking with flames. Lovegood waves madly from the window.
XENOPHILIUS LOVEGOOD	687	Stop! I’ve got him --
HERMIONE	688	Ron! Harry! Take my hand!
RON	689	That treacherous old bleeder! Is there no one we can trust!
RON	690	I’ll do the enchantments.
SNATCHERS.	691	A wand BLOOMS above, illuminates the face of Scabior. Hermione’s red scarf, now faded and filthy, dangles from
SCABIOR	692	Hello, beautiful.
GRINDELWALD	693	Ah, Tom, I thought you would come one day. But surely you must know I no longer have what you seek... A SHADOW -- Voldemort’s -- falls across Grindelwald.
VOLDEMORT	694	If not you, then who?
GRINDELWALD	695	You’re so innocent, Tom. Like a schoolboy. There’s so much you don’t understand...
VOLDEMORT	696	Tell me, Grindelwald. Tell me where to find it! Tell me who possesses it! The name, Grindelwald! The name!
GRINDELWALD	697	Can’t you guess, Tom? It lies
HERMIONE	698	What’re you saying?
HARRY	699	He knows where it is, You-Know-
HERMIONE	700	Stop it!
SCABIOR	701	Your boyfriend’ll get worse than
SCABIOR	702	What happened to you, ugly?
SCABIOR	703	What’s your name?
HARRY	704	Dudely. Vernon Dudley.
SCABIOR	705	Check the list. And you, ginger?
RON	706	Stan Shunpike.
SCABIOR	707	Like ‘ell you are. We know skinny Stan. Try again.
RON	708	Weasley...
SCABIOR	709	Weasley, eh? Wouldn’t be related to that blood traitor Arthur Weasley, would you?
RON	710	Piss off! Arthur Weasley’s ten times the wizard you are!
SCABIOR	711	Worth ten times you if I can find him. Wasn’t you that tipped him off, was it?
SCABIOR	712	How ‘bout you, lovely? What do they call you...?
HERMIONE	713	Penelope Clearwater. Half-blood.
SCABIOR	714	You smell like vanilla, Penelope. I think you’re going to be my favorite.
SNATCHER	715	There’s no Vernon Dudley on ‘ere. Reluctantly, Scabior turns from Hermione to Harry.
FENRIR GREYBACK	716	Hear that, ugly? The list says you’re lying. How come you don’t want us to know who you are? Hm?
SCABIOR	717	Change of plans, boys. We won’t be taking this lot to the Ministry.
HARRY	718	What did you put on me?
HERMIONE	719	A Stinging Jinx.
HARRY	720	How long will it last?
HERMIONE	721	Not long.
BELLATRIX	722	Show me.
