character	speech_id	text
BARTY	477	Congratulations Potter, fine achievement. Well done boy. I'm sorry we haven't spoken, after all your story is one I've heard many times. Quite remarkable. Tragic of course, to lose one's family. Never whole again are we? Still, life goes on. And here we stand. I'm sure your parents would be very proud today Potter.
EXT. DARK FOREST	478	
HAGRID	479	So I remember, I remember when I first met you all. Biggest bunch of misfits I've ever set eyes on. Always reminded me of myself a little. And here we all are, four years later.
RON	480	We're still misfits.
HAGRID	481	Maybe. But we've all got each other, and Harry of course. Soon to be! The youngest! Tri-Wizard champion there's ever been! Hooray!
HARRY	482	Mr Crouch?
FUDGE	483	I will not. In times like these the wizard world looks to its leaders for strength Dumbledore.
FUDGE	484	The tri-wizard tournament will not be cancelled. I will not be seen as a coward.
DUMBLEDORE	485	But surely that is what's right, no matter what others think.
FUDGE	486	What did you say? What did you say to me?  MAD-EYE Excuse me gentlemen, it may interest you to know that this conversation is no longer private.  Mad-Eye points to the door. Harry enters.
FUDGE	487	Harry! Harry how good to see you again.
HARRY	488	I can come back later Professor.
DUMBLEDORE	489	Oh not necessary Harry the minister and I are done. I'll be back in a moment. Minister, after you. Harry do feel free to indulge in a liquorice snack in my absence, but I have to warn you they're a little bit sharp.
HARRY	490	Agh!  A compartment in the wall opens, there's a glowing blue pool
HARRY	491	Professor?  The man seated next to Dumbledore speaks.
MAN	492	Professor.
IGOR	493	I do sir.
BARTY	494	What do you wish to present?
IGOR	495	I have names sir. There was a Rosier, Evan Rosier.
BARTY	496	Mr Rosier is dead.
IGOR	497	Dead?  MAD-EYE
IGOR	498	I didn't know.
BARTY	499	If that is all the witness has to offer...
BARTY	500	Augustus Rookwood? Of the department of ministries.
BARTY	501	Very well. Counsel will deliberate. In the meantime you will be returned to Azkaban.
IGOR	502	NO! WAIT! PLEASE! I have more. Snape,
DUMBLEDORE	503	The counsel is very much aware you have given evidence on this matter. Severus Snape was indeed a deatheater and prior to Lord Voldemort's downfall turned spy for us at great personal risk. Today he's no more a deatheater than I am.
IGOR	504	It's a lie! Severus Snape remains faithful to the dark lord.
BARTY	505	Silence!  Barty hits the gavel repeatedly.
BARTY	506	Unless the witness possesses any name of genuine consequence this session is now concluded.
IGOR	507	Oh no no no no no. I heard about one more.
BARTY	508	What's that?
IGOR	509	The name...
BARTY	510	Yes?
IGOR	511	I know for a fact this person took part in the capture, and by means of the cruciatus curse, torture of the aurer Frank Longbottom and...
BARTY	512	The name! Give me the wretched name!
BARTY JR	513	Get your hands off me you pathetic little men. Hello father.
BARTY	514	You are no son of mine.
BARTY JR	515	GAHHHH!
DUMBLEDORE	516	Curiosity's not a sin Harry, but you should exercise caution. It's a pensieve, useful if like me you find your mind a wee bit stretched. It allows me to see what small things I've already seen. You see Harry I've searched and searched for something, some small detail. Something I might have overlooked, something that would explain why these terrible things have happened. Every time I get close to an answer it slips away, it's maddedning.
HARRY	517	Sir, Mr Crouch's son, what happened
HARRY	518	It's just that I had a dream about him. It was in the summer, before school. In the dream I was in a house and Voldemort
DUMBLEDORE	519	Have there been other dreams like this?
HARRY	520	Yes. Always the same one. Sir... these dreams, what I see, you don't think it's actually happening do you?
DUMBLEDORE	521	I think it's unwise for you to linger over these dreams Harry, I think it's best that you simply...
IGOR	522	It's a sign Severus, you know what it means as well as I.
SEVERUS	523	Potter! What's your hurry? Congratulations, your performance in the black lake was inspiring. Gilliweed, am I correct?
HARRY	524	Yes sir.
SEVERUS	525	Ingenious. A rather rare herb gilliweed, not something found in your every day garden. Nor is this, know what it is?
HARRY	526	Bubble juice sir?
SEVERUS	527	Veritaserum. Three drops of this and you-know-who himself will spill his darkest secrets. The use of this on a student is regrettably forbidden, however should you ever steal from my personal stores again, my hand might just slip over your morning pumpkin juice.
HARRY	528	I haven't stolen anything.
SEVERUS	529	Don't lie to me. Gilliweed might be innocuous, but boomslang skin? lacewing flies? You and your friends are brewing polyjuice potion and believe me I'm going to find out why.  Severus closes the door in Harry's face.
EXT. ARENA	530	Music is playing and a large crowd is gathered. The champions emerge.
DUMBLEDORE	531	Earlier today Professor Moody placed the tri-wizards cup deep within the
DUMBLEDORE	532	On the count of three... ONE...  The cannon goes off. Mr Filch shrugs comically. Dumbledore groans.
HARRY	533	Fleur? Fleur!
CEDRIC	534	Get down!
HARRY	535	No stop! He's bewitched Cedric.
CEDRIC	536	Get off me!
HARRY	537	He's bewitched!
CEDRIC	538	Harry! Harry!
CEDRIC	539	You know for a moment there I thought you were gonna let it get me.
HARRY	540	For a moment so did I.
CEDRIC	541	Some game huh?
HARRY	542	Some game.  The wind starts blowing again.
CEDRIC	543	Go. Take it, you saved me!
HARRY	544	Together, on three. One, two, three!
EXT. GRAVEYARD	545	
CEDRIC	546	You ok?
HARRY	547	Yeah, you?
CEDRIC	548	Where are we?
HARRY	549	I've been here before.
CEDRIC	550	It's a portkey. Harry the cup is a portkey.
HARRY	551	I've been here before in a dream. Cedric, we have to get back to the cup? Now!
CEDRIC	552	What are you talking about?
CEDRIC	553	What is it?
HARRY	554	Get back to the cup!  We see Wormtail and Voldemort nearby.
CEDRIC	555	Who are you? What do you want?
VOLDEMORT	556	Kill the spare.
HARRY	557	Cedric!
VOLDEMORT	558	Do it, now!
WORMTAIL	559	Bones of the father, unwillingly given.
WORMTAIL	560	Flesh of the servent willingly sacrificed.
WORMTAIL	561	Blood of the enemy forcibly taken.
WORMTAIL	562	The dark lord shall rise again.  The cauldron bursts into flame and a reformed Voldemort emerges.
VOLDEMORT	563	My wand Wormtail.
VOLDEMORT	564	Hold out your arm.
WORMTAIL	565	Master. Thank you master.
VOLDEMORT	566	The other arm Wormtail.
VOLDEMORT	567	Welcome my friends. Thirty years it's been, and yet you stand before me as though it were only yesterday. I confess myself disappointed, not one of you tried to find me.  Voldemort begins slashing angrily at the hooded figures.
VOLDEMORT	568	Not even you, Lucius.
LUCIUS	569	My lord. Had I detected any sign or even a whisper of your whereabouts.
VOLDEMORT	570	There were signs my friend, and more than whispers.
LUCIUS	571	I assure you I never renounced the old ways. The face I have been obliged to present each day since your absence, that was my true mask.
WORMTAIL	572	I returned.
VOLDEMORT	573	Out of fear, not loyalty. Still you have proved yourself useful these past few months Wormtail.  Voldemort grants Wormtail a new hand.
WORMTAIL	574	Thank you master, thank you.
VOLDEMORT	575	Harry! I'd almost forgotten you were here. Standing on the bones of my father. I'd introduce you but word has it you're almost as famous as me these days. The
VOLDEMORT	576	Astonishing what a few drops of your blood will do eh Harry? Pick up your wand Potter. I said pick it up, get up. Get up! You've been taught how to duel I presume yes? First we bow to each other. Come on now Harry the niceties must be observed, Dumbledore would not want you to forget your manners now would he? I said bow!  Voldemort forces Harry to bow with magic.
VOLDEMORT	577	That's better. And now...
VOLDEMORT	578	Atta boy Harry, your parents would be proud. Especially your filthy mongrel mother. I'm going to kill you Harry Potter, I'm going to destroy you. After tonight no one will ever again question my powers. After tonight if they speak of you they'll speak only of how you begged for death, and I being a merciful lord obliged. Get up.
VOLDEMORT	579	Don't you turn your back on me Harry Potter I want you to look at me when I kill you, I want to see the lights leave your eyes.
HARRY	580	Have it your way.
VOLDEMORT	581	No!
EXT. ARENA	582	Back at the arena Harry appears with Cedric's body. The crowd
DUMBLEDORE	583	Harry! Harry!  Dumbledore tries to prize Harry from Cedric's body.
DUMBLEDORE	584	Tell me what happened!
HARRY	585	He's back, he's back! Voldemort's back.
DUMBLEDORE	586	It's alright Harry. It's alright, he's home, you both are.
AMOS	587	Let me through! That's my son! My boy!   Amos breaks down wailing. The crowd look on distraught.
HARRY	588	Not so much now.  MAD-EYE I'd better take a look at it.  We see Harry's arm, it has a skull and snake marking.
HARRY	589	The cup was a portkey. Someone had bewitched it.  MAD-EYE
HARRY	590	Who?  MAD-EYE The dark lord. What was it like to stand
HARRY	591	I dunno. It was like I'd fallen into one of my dreams. One of my nightmares.
HARRY	592	Um. I don't think I said anything about a graveyard Professor.  MAD-EYE Marvellous creatures dragons aren't they? Do you think that miserable oaf would have led you into the woods if I hadn't suggested it? Do you think
HARRY	593	It was you from the beginning. You put my name in the goblet of fire. You bewitched Krum. But...  Mad-Eye makes sobbing noises making fun of Harry.  MAD-EYE You won because I made it so Potter. You ended up in that graveyard tonight because it was meant to be so. And now the deed is done. The blood that runs through these veins runs within the
DUMBLEDORE	594	Severus...
DUMBLEDORE	595	Do you know who I am?  MAD-EYE Albus Dumbledore.
DUMBLEDORE	596	Are you Alastor Moody? Are ya?  MAD-EYE No.
DUMBLEDORE	597	Are you alright Alastor?
ALASTOR	598	I'm sorry Albus.
HARRY	599	That's Moody, but then who's...?
SEVERUS	600	Polyjuice potion.
DUMBLEDORE	601	Now we know who's been stealing it from your store Severus.  Dumbledore looks into the pit.
DUMBLEDORE	602	We'll get you up in a minute.
BARTY JR	603	I'll show you mine if you show me yours.
DUMBLEDORE	604	Your arm Harry.
BARTY JR	605	You know what this means don't you? He's back. Lord Voldemort has returned.
DUMBLEDORE	606	Send an owl to Azkaban, think they'll find they're missing a prisoner.
BARTY JR	607	I'll be welcomed back like a hero.
DUMBLEDORE	608	Perhaps. Personally I've never had much time for heroes.
DUMBLEDORE	609	I never liked these curtains. Set them on fire in my fourth year, by accident of course. I put you in terrible danger this year Harry I'm sorry.
HARRY	610	Professor, when I was in the graveyard there was a moment... um... when Voldemort's wand and mine sort of connected.
DUMBLEDORE	611	Priorium Contatum. You saw your parents that night didn't you? They reappeared.
DUMBLEDORE	612	No spell can reawaken the dead Harry I trust you know that. Dark and diffiult times lie ahead. Soon we must all face the choice between what is right what is easy. But remember this, you have friends here. You're not alone.
EXT. HOGWARTS	613	There's a large crowd gathered, the pupils are going home. Viktor
VIKTOR	614	Write to me. Promise.
HERMIONE	615	Bye.
FLEUR	616	Au revoir Ron.  The Beauxbatons girls leave in uniform, the crowd applauds. The
RON	617	Do you think we'll ever just have a quiet year at Hogwarts?
HERMIONE	618	No.
HARRY	619	No I don't think so.
HERMIONE	620	Everything's going to change now isn't it?
HARRY	621	Yes.
HERMIONE	622	Promise you'll write this summer. Both of you.
RON	623	Well I won't. You know I won't!
HARRY	624	Yeah. Every week.
